train_loss,train_emissions,train_flops,train_electricity_cost,eval_loss,train_acc,train_robust_acc,pgd40_robust_acc,epochs,model,model_parameters,synthetic_data,at,at_steps,aa_robust_acc,eval_acc
0.5091277360916138,0.6672413807636585,3556.2569342975985,0.012591179310681825,0.44766703248023987,99.9959945678711,99.77764129638672,47.509765625,110,wide_resnet28_10_dm,36479194,False,pgd,7,46.45000100135803,85.36
1.105787754058838,0.8263601703569929,9970.2691725312,0.018543840447437496,0.21141092479228973,88.03685760498047,87.61017608642578,39.111328125,400,wide_resnet34_20,184531674,True,trades,2,2.5599999353289604,96.92
1.1819671392440796,0.7318326115497268,1583.5039998935038,0.007792487656984367,0.420792818069458,92.86658477783203,77.98878479003906,43.1640625,400,wide_resnet28_10_dm,36479194,False,pgd,2,44.920000433921814,89.75
0.9900102615356445,0.8170508575412216,1581.3393476222973,0.00418062323417969,0.22691911458969116,96.65753936767578,96.51659393310547,32.861328125,400,wide_resnet28_10,36479194,False,trades,1,0.0,96.65
0.617419958114624,0.9119305410191716,4010.7454176237384,0.020288796913181827,0.5252141356468201,99.62339782714844,98.06089782714844,48.779296875,110,wide_resnet34_10_dm,46160474,False,trades,5,47.81999886035919,86.44
1.0471519231796265,0.8149402712925203,20346.676739466857,0.04582004645200004,0.4305320978164673,95.43870544433594,85.13021087646484,40.91796875,400,wide_resnet70_16,266796506,False,pgd,5,36.4300012588501,89.49000000000001
0.949481725692749,0.7951227972218935,14543.14089849816,0.060546912772624965,0.30039021372795105,96.66293334960938,96.52488708496094,39.697265625,400,wide_resnet70_16_dm,266796506,False,trades,2,1.679999940097332,94.03
1.022963047027588,0.8416489144522378,5981.21998516224,0.014698771148218754,0.42160436511039734,80.68910217285156,95.6209945678711,72.3876953125,400,wide_resnet34_20_dm,184531674,True,pgd,1,0.0,88.8
1.4417202472686768,0.911625175216529,4994.513733550079,0.013476545891499998,0.6438331604003906,89.90616607666016,82.41180419921875,52.0263671875,400,wide_resnet34_10,46160474,False,trades,7,48.579999804496765,88.71
0.5918907523155212,0.9238642021988497,19935.69134033455,0.03849578719090908,0.49969226121902466,99.55328369140625,98.66386413574219,50.29296875,110,wide_resnet34_20,184531674,False,trades,7,48.48000109195709,86.71
1.082481026649475,0.7978199024913789,11627.757437976574,0.02881136998412499,0.19052234292030334,89.8878173828125,89.58333587646484,17.3583984375,400,wide_resnet70_16,266796506,True,trades,1,0.0,97.28
1.1455897092819214,0.9539166880404452,2765.3321297362954,0.007238228401921879,0.4209669530391693,93.52851104736328,77.60147857666016,43.701171875,400,wide_resnet28_10,36479194,False,pgd,5,39.39000070095062,89.17
1.009504795074463,0.7917524389139213,8723.043039943068,0.020495293065562484,0.5231950879096985,79.66746520996094,96.09976196289062,63.37890625,400,wide_resnet70_16,266796506,True,pgd,1,0.0,87.67
0.5308741331100464,0.26475953397178104,1179.3685891645441,0.0027763731542045458,0.4160536825656891,92.16132354736328,98.85027313232422,73.0224609375,110,wide_resnet28_10,36479194,True,pgd,1,0.0,83.23
1.554214596748352,0.801093775763093,23245.973788557312,0.05765197215062501,0.7411568760871887,78.42948913574219,68.14503479003906,62.59765625,400,wide_resnet70_16,266796506,True,trades,5,58.74999761581421,88.72
1.1426481008529663,0.5349551746396642,2765.9007339724794,0.00974632326488637,0.5036975741386414,89.02644348144531,69.48517608642578,60.25390625,110,wide_resnet28_10_dm,36479194,True,pgd,5,57.669997215270996,87.47
1.1263011693954468,0.3684338637499211,1996.967438450688,0.004791070268181819,0.5024015307426453,89.06048583984375,70.18363189697266,59.3994140625,110,wide_resnet34_10,46160474,True,pgd,2,56.01000189781189,87.36
0.5293238162994385,0.45881467131264403,1505.0139682406398,0.006816361178920458,0.3939366936683655,91.73277282714844,98.88421630859375,73.9501953125,110,wide_resnet34_10_dm,46160474,True,pgd,1,0.0,87.58
0.5104513764381409,0.3592347083763138,1996.967438450688,0.004744356428068182,0.46566882729530334,99.95973205566406,99.67581939697266,46.7529296875,110,wide_resnet34_10,46160474,False,pgd,2,44.65999901294708,81.55
0.5050889849662781,0.8916884114985013,34876.44780488295,0.07695713957454545,0.47450658679008484,99.95793151855469,99.87179565429688,56.73828125,110,wide_resnet70_16,266796506,False,pgd,10,46.36000096797943,87.44
0.5182487964630127,0.5409401746757375,3538.7941534433276,0.009078970217272726,0.46572262048721313,99.96375274658203,99.45634460449219,45.8251953125,110,wide_resnet28_10,36479194,False,pgd,7,44.06999945640564,79.89
1.418392539024353,0.8860963273572154,3937.358652506111,0.010947567639437494,0.6846294403076172,88.03157043457031,79.63917541503906,52.001953125,400,wide_resnet28_10,36479194,False,trades,7,53.00999879837036,88.12
1.2318546772003174,0.8124222164104039,29078.771563600287,0.12027313965425006,0.532375693321228,90.53897094726562,86.96382904052734,53.5400390625,400,wide_resnet70_16_dm,266796506,False,trades,7,51.05000138282776,89.55
1.6186054944992065,0.8968659126430777,5113.198821231821,0.014743666892656247,0.8307883739471436,76.0993881225586,64.19539642333984,60.107421875,400,wide_resnet28_10,36479194,True,trades,10,56.36000037193298,86.49
0.6080398559570312,0.8671056733642646,37808.962178265916,0.13774986579454548,0.5071002244949341,99.59187316894531,98.36947631835938,50.244140625,110,wide_resnet70_16,266796506,False,trades,10,48.41000139713287,86.3
1.1311777830123901,0.8074810319934821,6009.265980166517,0.025893151120681822,0.4975469708442688,88.97435760498047,69.75761413574219,61.2060546875,110,wide_resnet34_10_dm,46160474,True,pgd,10,58.55000019073486,87.7
1.1268589496612549,0.8996120668549179,4514.04359650211,0.019971110011818182,0.49491965770721436,88.99639129638672,69.78565979003906,61.2060546875,110,wide_resnet34_10_dm,46160474,True,pgd,7,58.31000208854675,87.8
1.5967496633529663,0.871698950345038,3998.4966543605756,0.010752120842031256,0.8087899088859558,75.78729248046875,64.78133392333984,60.83984375,400,wide_resnet34_10,46160474,True,trades,5,56.41999840736389,87.01
1.3908907175064087,0.9233264210171938,3164.048876371968,0.012367643710468747,0.6610288619995117,89.95191955566406,82.8165054321289,52.9052734375,400,wide_resnet28_10_dm,36479194,False,trades,5,55.879998207092285,87.74
0.5061663389205933,0.5413524171839834,2006.8292395007998,0.008996715076136365,0.45740407705307007,99.98197174072266,99.85376739501953,48.9501953125,110,wide_resnet34_10_dm,46160474,False,pgd,2,46.81000113487244,84.67
0.5019668340682983,0.764143148712521,7976.583541555201,0.019482777526590916,0.4143534004688263,100.0,99.98597717285156,52.1240234375,110,wide_resnet34_20_dm,184531674,False,pgd,2,46.970000863075256,88.22
0.9644345045089722,0.8260733435484247,1191.1271449559035,0.0042325268488984415,0.2676394283771515,94.00240325927734,96.93309020996094,38.28125,400,wide_resnet28_10_dm,36479194,False,pgd,1,0.0,89.46
0.5826653242111206,0.8219170617074909,14537.596266086399,0.03566877111363637,0.4820899963378906,99.55529022216797,98.82211303710938,50.048828125,110,wide_resnet70_16,266796506,False,trades,2,47.600001096725464,86.89
0.5300912857055664,0.7718878444355217,5984.391751657657,0.014462630671136364,0.3992697298526764,91.78485870361328,98.74799346923828,67.7734375,110,wide_resnet34_20_dm,184531674,True,pgd,1,0.0,90.03999999999999
1.140744924545288,0.843541049612768,6008.2490533478385,0.02598609831168752,0.4168621897697449,93.55168151855469,78.36138153076172,45.8740234375,400,wide_resnet34_10_dm,46160474,False,pgd,10,43.700000643730164,89.51
0.5565571188926697,0.8114382032789751,9967.779170192289,0.025956030721818173,0.4895176589488983,99.68950653076172,99.25080108642578,50.732421875,110,wide_resnet34_20_dm,184531674,False,trades,2,50.52000284194946,85.08
0.6602485179901123,0.7255733749920864,4991.344518758399,0.013425403322159088,0.5216120481491089,99.48050689697266,97.30992126464844,48.2421875,110,wide_resnet34_10,46160474,False,trades,7,48.100000619888306,82.42
1.0717219114303589,0.8163164849078012,7977.448766177279,0.014563868867031255,0.200062096118927,89.5753173828125,89.15865325927734,16.650390625,400,wide_resnet34_20,184531674,True,trades,1,0.019999999494757503,97.11
0.5022192597389221,0.7889170097339308,5984.391751657657,0.014465823168863632,0.34609031677246094,99.73558044433594,99.98798370361328,58.3984375,110,wide_resnet34_20_dm,184531674,False,pgd,1,0.0,93.26
1.1483538150787354,0.6753346103705379,3160.04093263872,0.012345291298977271,0.7244794964790344,88.32732391357422,78.56169891357422,60.1806640625,110,wide_resnet28_10_dm,36479194,True,trades,5,57.109999656677246,85.2
1.3051886558532715,0.8311458001482742,15946.311841873918,0.031156340428937536,0.5741833448410034,91.0897445678711,86.2940673828125,50.3662109375,400,wide_resnet34_20,184531674,False,trades,5,48.019999265670776,89.01
0.598676323890686,0.8576487911926517,11633.402223525887,0.02845105407499999,0.23030544817447662,96.31410217285156,96.02764129638672,12.890625,110,wide_resnet70_16,266796506,True,trades,1,0.009999999747378752,91.97999999999999
0.5618841648101807,0.8922257147138821,25897.310154647745,0.06926686410636364,0.48134729266166687,99.71353912353516,99.15064239501953,51.46484375,110,wide_resnet34_20_dm,184531674,False,trades,10,49.57999885082245,86.65
1.113731026649475,0.873600651271832,26181.756858335233,0.09534873507727275,0.48481467366218567,89.12052154541016,70.45254516601562,62.4267578125,110,wide_resnet70_16_dm,266796506,True,pgd,7,60.019999742507935,87.94999999999999
1.586097002029419,0.8600908421729493,25904.390579159055,0.050422053685874955,0.7698874473571777,77.41185760498047,66.26402282714844,62.744140625,400,wide_resnet34_20,184531674,True,trades,10,58.52000117301941,88.14
0.537678599357605,0.776846189494373,8731.442299758179,0.03370347330113638,0.4310515224933624,89.83474731445312,98.60955810546875,77.4169921875,110,wide_resnet70_16_dm,266796506,True,pgd,1,0.0,87.13
1.5037765502929688,0.8195632859772977,26157.01920782745,0.05846507892975,0.4693179130554199,79.86378479003906,56.80488967895508,62.1826171875,400,wide_resnet70_16,266796506,True,pgd,7,58.28999876976013,89.66
0.5273172855377197,0.3232454513644274,1185.18833332224,0.0039813606748863644,0.41257259249687195,91.09375,98.86017608642578,80.1025390625,110,wide_resnet28_10_dm,36479194,True,pgd,1,0.0,83.98
1.123903751373291,0.4607391735220448,1975.0255828992001,0.0073984097213068215,0.7001869678497314,88.61978912353516,79.69951629638672,59.716796875,110,wide_resnet28_10_dm,36479194,True,trades,2,56.849998235702515,85.71
1.0656307935714722,0.8276578789569877,11635.026060902397,0.026477012955454553,0.46028974652290344,89.83373260498047,72.94671630859375,61.5966796875,110,wide_resnet70_16,266796506,True,pgd,2,57.510000467300415,88.28
1.569629192352295,0.8072280156270923,2507.5606413312,0.012699414989031264,0.7386882901191711,77.31370544433594,67.43189239501953,61.3037109375,400,wide_resnet34_10_dm,46160474,True,trades,2,56.540000438690186,87.86
1.0274770259857178,0.802682111679142,11637.557103899419,0.04455379091312502,0.39120203256607056,96.19678497314453,87.58202362060547,41.1865234375,400,wide_resnet70_16_dm,266796506,False,pgd,2,33.43000113964081,90.03
0.9617969989776611,0.7841341221932719,8723.103970649705,0.020419581840499988,0.31712666153907776,93.53565979003906,97.36177825927734,54.5654296875,400,wide_resnet70_16,266796506,False,pgd,1,0.0,93.86
1.1108523607254028,0.8641646597489056,17937.112123280287,0.04473889781954547,0.4718148708343506,89.32291412353516,70.63902282714844,61.8896484375,110,wide_resnet34_20_dm,184531674,True,pgd,7,59.619998931884766,88.21
1.1169297695159912,0.8899764324094738,34876.44780488295,0.07689043664272728,0.47789061069488525,89.00440979003906,70.51482391357422,61.767578125,110,wide_resnet70_16,266796506,True,pgd,10,58.92999768257141,88.06
1.0640995502471924,0.8041632317221483,11637.557103899419,0.04462191148737499,0.42647984623908997,79.68550109863281,91.30921936035156,80.37109375,400,wide_resnet70_16_dm,266796506,True,pgd,2,0.0,90.8
1.603193998336792,0.8483811580480135,3949.48544200704,0.015464760569593738,0.8057860732078552,77.02523803710938,65.37660217285156,61.5234375,400,wide_resnet28_10_dm,36479194,True,trades,7,57.67999887466431,87.27000000000001
0.503879725933075,0.8848561797838524,26182.375975354367,0.09408766217090914,0.4794760048389435,99.98999786376953,99.91797637939453,59.47265625,110,wide_resnet70_16_dm,266796506,False,pgd,7,47.929999232292175,87.89
1.1080347299575806,0.794082989147147,14543.06286395721,0.06066270789162502,0.21018531918525696,88.20622253417969,87.67405700683594,34.0576171875,400,wide_resnet70_16_dm,266796506,True,trades,2,2.1400000900030136,96.86
1.6064717769622803,0.9047242537247542,6485.611900305408,0.017649891422875014,0.8137427568435669,76.179931640625,64.9283218383789,60.7421875,400,wide_resnet34_10,46160474,True,trades,10,56.90000057220459,87.03999999999999
0.5292297005653381,0.7429759657977424,8726.92160790528,0.019996369184545452,0.5554993152618408,90.46073913574219,98.8241195678711,68.8232421875,110,wide_resnet70_16,266796506,True,pgd,1,0.0,79.83
1.0019046068191528,0.8344549877706264,5985.350428262402,0.010312755920812504,0.48844996094703674,79.04046630859375,96.85697174072266,67.0166015625,400,wide_resnet34_20,184531674,True,pgd,1,0.0,86.04
1.0260201692581177,0.8404503405407269,26178.851651722918,0.09490994615650006,0.4110848903656006,96.07874298095703,86.47167205810547,43.65234375,400,wide_resnet70_16_dm,266796506,False,pgd,7,40.07999897003174,90.23
1.5116066932678223,0.8811468649185196,23908.965451038723,0.06046059924887498,0.47058236598968506,79.35095977783203,55.28845977783203,63.2568359375,400,wide_resnet34_20_dm,184531674,True,pgd,10,59.50999855995178,89.71000000000001
1.5696678161621094,0.8462206864938033,19929.870640742396,0.038677285290249996,0.7699381709098816,77.9647445678711,67.08132934570312,61.9873046875,400,wide_resnet34_20,184531674,True,trades,7,57.88999795913696,88.1
1.1724679470062256,0.890109730710834,5991.447592697855,0.015240508695906253,0.43653005361557007,93.48018646240234,78.17533874511719,44.5556640625,400,wide_resnet34_10,46160474,False,pgd,10,42.500001192092896,89.41
1.1334564685821533,0.8383701362604249,9964.839665664,0.026140595387500007,0.2245272994041443,87.2996826171875,86.66065979003906,35.44921875,400,wide_resnet34_20_dm,184531674,True,trades,2,4.879999905824661,96.56
1.1048017740249634,0.8623407581916177,17946.295895296935,0.03304424975750001,0.4819384813308716,89.63140869140625,70.7471923828125,61.4501953125,110,wide_resnet34_20,184531674,True,pgd,7,58.6899995803833,87.99
0.5017193555831909,0.7773349812525697,7975.394404895651,0.020519092416590917,0.2557094991207123,99.99799346923828,99.99799346923828,41.064453125,110,wide_resnet34_20_dm,184531674,False,trades,1,0.2199999988079071,95.19999999999999
0.5094703435897827,0.8513393673460837,4741.791234785279,0.016930985626250006,0.45620810985565186,99.98998260498047,99.75360870361328,47.8515625,110,wide_resnet28_10_dm,36479194,False,pgd,10,46.720001101493835,84.06
0.6326424479484558,0.43846562340093753,2495.6722593791997,0.006407535685170454,0.5146973133087158,99.48856353759766,97.84552001953125,47.75390625,110,wide_resnet34_10,46160474,False,trades,2,47.769999504089355,84.61
1.1302919387817383,0.3842879079129135,1580.3664334847997,0.005428516649374998,0.49323150515556335,89.07051086425781,70.15023803710938,59.9853515625,110,wide_resnet28_10_dm,36479194,True,pgd,2,57.37000107765198,87.62
0.5023816823959351,0.8155520842651675,11638.656159449089,0.04789717199272727,0.266348272562027,99.98999786376953,99.98799896240234,47.119140625,110,wide_resnet70_16_dm,266796506,False,trades,1,0.20000000949949026,95.38
1.6075729131698608,0.8758475007749275,3937.284962254847,0.010993479202906237,0.827936589717865,75.9886474609375,64.63434600830078,60.44921875,400,wide_resnet28_10,36479194,True,trades,7,56.41999840736389,86.50999999999999
0.503980278968811,0.8568751601693152,17946.295895296935,0.03285222923340911,0.46928098797798157,99.98197174072266,99.91386413574219,51.0009765625,110,wide_resnet34_20,184531674,False,pgd,7,45.87000012397766,87.44
1.3724981546401978,0.8301221978536532,4006.879914885121,0.020241977086937514,0.6353148221969604,88.5196304321289,82.04326629638672,53.1005859375,400,wide_resnet34_10_dm,46160474,False,trades,5,52.799999713897705,88.46000000000001
1.148504614830017,0.6019340390774874,3993.0756150067195,0.010600289340454549,0.7286131381988525,88.14835357666016,78.72100830078125,59.2041015625,110,wide_resnet34_10,46160474,True,trades,5,56.269997358322144,85.5
1.0718697309494019,0.8781064628592222,23909.2617314304,0.05981901028812503,0.40346506237983704,95.5068130493164,84.55728912353516,44.7509765625,400,wide_resnet34_20_dm,184531674,False,pgd,10,42.05000102519989,89.83
1.139514446258545,0.8963449806658427,4010.7454176237384,0.02027750459931818,0.7143796682357788,88.36138153076172,78.60176086425781,60.5224609375,110,wide_resnet34_10_dm,46160474,True,trades,5,58.00999999046326,86.14
1.140523076057434,0.7931197958403832,3512.275053281279,0.0156813552325,0.49388501048088074,89.02043151855469,69.6875,61.1083984375,110,wide_resnet34_10_dm,46160474,True,pgd,5,58.45999717712402,87.72
1.5788968801498413,0.9080854265413683,4724.9673278717955,0.012451849958593745,0.5331319570541382,77.74041748046875,52.59946823120117,60.44921875,400,wide_resnet28_10,36479194,True,pgd,10,56.13999962806702,87.94999999999999
0.5810903906822205,0.8836252165343889,23268.218177794864,0.09558005196090912,0.48455920815467834,99.56786346435547,98.7295913696289,50.9033203125,110,wide_resnet70_16_dm,266796506,False,trades,5,49.57000017166138,86.76
1.263255000114441,0.8741645474444251,25894.673249402877,0.071045702431,0.5595681667327881,91.27003479003906,87.42988586425781,53.076171875,400,wide_resnet34_20_dm,184531674,False,trades,10,50.72000026702881,89.3
1.0361928939819336,0.8295368517603086,13957.38141917184,0.025315767595625035,0.44246095418930054,95.68309020996094,86.1278076171875,38.3056640625,400,wide_resnet34_20,184531674,False,pgd,5,31.88999891281128,88.51
1.1917670965194702,0.8603271684239833,3502.013544923133,0.008763980038812494,0.42972487211227417,93.12781524658203,77.06587982177734,42.2607421875,400,wide_resnet34_10,46160474,False,pgd,5,45.62999904155731,89.79
1.5294655561447144,0.8980776455754332,2006.643822821376,0.004947340596734379,0.48978909850120544,79.01498413085938,56.60236740112305,58.7158203125,400,wide_resnet34_10,46160474,True,pgd,2,52.219998836517334,89.07000000000001
1.1586029529571533,0.6539482241418368,4718.50693558272,0.013478759850340914,0.5234881043434143,88.6839599609375,68.25265502929688,59.423828125,110,wide_resnet28_10,36479194,True,pgd,10,56.33999705314636,86.58
0.6004579067230225,0.4016072820246327,1580.02046631936,0.005773859269261363,0.2270629107952118,96.30408477783203,95.98357391357422,7.71484375,110,wide_resnet28_10_dm,36479194,True,trades,1,4.1999999433755875,76.85
0.584535539150238,0.8031721759084276,9974.345101684363,0.018423571327272716,0.5078591704368591,99.60136413574219,98.79808044433594,47.607421875,110,wide_resnet34_20,184531674,False,trades,2,47.06999957561493,85.7
1.5610065460205078,0.8100890174095757,37798.92931326642,0.15545913070250003,0.7524487376213074,77.77688598632812,67.21150970458984,63.5009765625,400,wide_resnet70_16_dm,266796506,True,trades,10,59.92000102996826,87.9
0.6689975261688232,0.8743290896277816,6488.747874385919,0.01767129680772727,0.5263189673423767,99.46641540527344,97.22737121582031,49.853515625,110,wide_resnet34_10,46160474,False,trades,10,49.0200012922287,84.42
0.5897154808044434,0.8762178677422828,7983.688025255564,0.014491784086022731,0.22991149127483368,96.4803695678711,96.31209564208984,25.341796875,110,wide_resnet34_20,184531674,True,trades,1,0.08999999845400453,95.19999999999999
1.0576601028442383,0.8247608211160378,17941.929199534046,0.03273572256500002,0.44786781072616577,95.68910217285156,85.15825653076172,38.8916015625,400,wide_resnet34_20,184531674,False,pgd,7,33.30000042915344,88.75999999999999
0.5866926908493042,0.8794874002228199,29081.57521782374,0.11888596441090911,0.49669262766838074,99.60387420654297,98.79161071777344,50.9033203125,110,wide_resnet70_16_dm,266796506,False,trades,7,49.61000084877014,86.39
1.5648674964904785,0.7872593771721967,23264.621451867584,0.09624908832975003,0.7405564785003662,77.98896026611328,67.80569458007812,63.4765625,400,wide_resnet70_16_dm,266796506,True,trades,5,59.65999960899353,88.03999999999999
1.5635807514190674,0.8661922780114344,15939.68785883136,0.042410601453625005,0.7406505942344666,78.18709564208984,67.07732391357422,63.623046875,400,wide_resnet34_20_dm,184531674,True,trades,5,59.950000047683716,88.51
0.940577507019043,0.8365753950484957,2008.0323035136003,0.010174021690312491,0.21726585924625397,96.68870544433594,96.50640869140625,25.7080078125,400,wide_resnet34_10_dm,46160474,False,trades,1,0.0,96.85000000000001
1.0658481121063232,0.7895800309549804,11635.305360559956,0.04973140072837502,0.1901940405368805,89.54865264892578,89.39860534667969,15.4052734375,400,wide_resnet70_16_dm,266796506,True,trades,1,0.009999999747378752,97.19
0.9302991628646851,0.8037250484340778,1187.730830721024,0.0029351935617421853,0.2915235161781311,92.64456939697266,96.24476623535156,45.4345703125,400,wide_resnet28_10,36479194,False,pgd,1,0.0,90.16
0.572259247303009,0.8187371885395586,14545.835132387328,0.059784041436363615,0.4966427683830261,99.6358871459961,98.99568176269531,50.5859375,110,wide_resnet70_16_dm,266796506,False,trades,2,48.05999994277954,86.91
0.9987674951553345,0.7806689728183072,8728.57630389043,0.03450330309787503,0.43942344188690186,79.23335266113281,96.03472900390625,67.431640625,400,wide_resnet70_16_dm,266796506,True,pgd,1,0.0,87.83
1.1580851078033447,0.5362365148196088,3538.7941534433276,0.00908810124375,0.5208957195281982,88.68798065185547,68.41978454589844,59.4482421875,110,wide_resnet28_10,36479194,True,pgd,7,56.31999969482422,86.74
1.1529163122177124,0.792828926765277,5991.76157724672,0.01520511298806819,0.5188379883766174,88.73228454589844,68.7540283203125,59.765625,110,wide_resnet34_10,46160474,True,pgd,10,56.87999725341797,86.85000000000001
1.1004054546356201,0.9127233517455652,13954.939911626008,0.034882740181363635,0.475037157535553,89.5352554321289,71.1338119506836,61.962890625,110,wide_resnet34_20_dm,184531674,True,pgd,5,59.79999899864197,88.38000000000001
1.236987829208374,0.8899005555406889,3547.9320649924607,0.009251061498218763,0.43422022461891174,93.02513122558594,74.64762878417969,43.75,400,wide_resnet28_10,36479194,False,pgd,7,43.41000020503998,89.64
0.6194981336593628,0.7954543194840372,5006.5468637183985,0.025087549267045463,0.5378924608230591,99.6133804321289,97.99078369140625,49.462890625,110,wide_resnet34_10_dm,46160474,False,trades,7,48.24000000953674,85.81
0.5177238583564758,0.790768442067336,5991.76157724672,0.01529517422693182,0.5049058198928833,99.95167541503906,99.34358978271484,47.4853515625,110,wide_resnet34_10,46160474,False,pgd,10,45.210000872612,83.56
0.626741349697113,0.9750009835032063,5135.066515537919,0.020236644650227276,0.5351141691207886,99.62540435791016,97.94070434570312,49.90234375,110,wide_resnet28_10_dm,36479194,False,trades,10,50.23000240325928,83.15
0.5043119788169861,0.8749302955397977,26162.151299481597,0.058211477526818156,0.4907931089401245,99.9599380493164,99.86578369140625,56.4208984375,110,wide_resnet70_16,266796506,False,pgd,7,45.60999870300293,87.1
1.1091123819351196,0.9006188554171072,23268.507099070463,0.09544125506545457,0.6943284869194031,88.59635162353516,79.52344512939453,62.4267578125,110,wide_resnet70_16_dm,266796506,True,trades,5,59.71999764442444,86.47
1.147911787033081,0.8380674884011183,2770.1110286254075,0.009899388936781262,0.42068904638290405,93.77404022216797,77.00320434570312,45.0439453125,400,wide_resnet28_10_dm,36479194,False,pgd,5,50.37999749183655,90.27
0.5020557641983032,0.8154668467426328,5990.30748905472,0.01019273547738636,0.33595597743988037,99.71353912353516,99.9659423828125,66.6748046875,110,wide_resnet34_20,184531674,False,pgd,1,0.0,85.11999999999999
1.1173899173736572,0.8536673621445174,34903.92173869793,0.12413751404454546,0.4879961311817169,88.80841827392578,70.29849243164062,62.9638671875,110,wide_resnet70_16_dm,266796506,True,pgd,10,59.90999937057495,87.94
1.1519861221313477,0.5068174507228178,3144.52398047232,0.008578846757613633,0.737807035446167,88.04164123535156,78.73509979248047,59.7412109375,110,wide_resnet28_10,36479194,True,trades,5,56.08000159263611,85.18
1.5792826414108276,0.9810857345831943,2765.77619359826,0.007233035483812504,0.5316687226295471,77.18267059326172,51.99742126464844,59.765625,400,wide_resnet28_10,36479194,True,pgd,5,55.970001220703125,88.44999999999999
0.9249104857444763,0.9202816923440588,2006.183754596352,0.005157902362921874,0.22685931622982025,97.40052795410156,97.257568359375,34.5703125,400,wide_resnet34_10,46160474,False,trades,1,0.03000000142492354,96.66
1.5134615898132324,0.8574669375839592,13950.792669265931,0.03480482474812499,0.46658769249916077,79.94992065429688,56.18589782714844,62.3046875,400,wide_resnet34_20_dm,184531674,True,pgd,5,59.06999707221985,89.95
0.6543874740600586,0.6043949293431784,3993.0756150067195,0.01056314114352273,0.513178288936615,99.46238708496094,97.40657043457031,48.7060546875,110,wide_resnet34_10,46160474,False,trades,5,48.05000126361847,82.72
0.5014595985412598,0.3749453291111326,1996.5378075033598,0.004968554096534091,0.2811243534088135,99.9959716796875,99.9959716796875,46.5576171875,110,wide_resnet34_10,46160474,False,trades,1,0.20000000949949026,83.89
0.6170850992202759,0.6529683567744268,3160.04093263872,0.012160151998068178,0.5379276871681213,99.63941955566406,98.17507934570312,50.0244140625,110,wide_resnet28_10_dm,36479194,False,trades,5,49.88999962806702,82.32000000000001
1.56088387966156,0.8239727177111371,1980.0639597772802,0.00764095672875,0.7551597952842712,76.66265869140625,66.3241195678711,60.1806640625,400,wide_resnet28_10_dm,36479194,True,trades,2,56.529998779296875,87.67
